Unnamed: 0,trunk_Acc_X_StrRegVT,trunk_Acc_X_StrRegML,trunk_Acc_X_StrRegAP,trunk_Acc_X_StrRegRV,trunk_Acc_X_corrSAG,trunk_Acc_X_corrFRO,trunk_Acc_X_corrHOR,trunk_Acc_X_rmsSAG,trunk_Acc_X_rmsFRO,trunk_Acc_X_rmsHOR,trunk_Acc_X_rmsVTRV,trunk_Acc_X_rmsMLRV,trunk_Acc_X_rmsAPRV,trunk_Acc_X_SPARCVT,trunk_Acc_X_SPARCML,trunk_Acc_X_SPARCAP,trunk_Acc_X_SPARCRV,SUBJECT,CONDITION
10,0.987584135286983,0.882049915700328,0.911049598387652,0.987887860693066,0.0911632132089698,0.0348154584151781,0.265618199368936,10.6521801079986,10.4273680909984,2.58331131499472,0.970403883611875,0.0919378891651654,0.223301874615608,-3.14477840087026,-10.0748911993916,-5.71086735741103,-3.11768681388502,subject_01,BnkL
11,0.964109174332742,0.866502708314242,0.961939639520377,0.969357203486368,0.0935079821916778,0.037364594838104,0.297398893000124,10.5935558096158,10.3649771711343,2.57906958166947,0.970163047165043,0.0906807131182304,0.224856999410311,-3.20637006692336,-10.2640591173294,-4.93850164969189,-3.17458878511229,subject_01,BnkL
12,0.949821161619089,0.803478171505375,0.930647670900784,0.951734243502484,0.0238254734616137,0.019240495118688,0.264666890564954,10.5720217678269,10.3210788139752,2.66268730039857,0.968031770812874,0.0905242794122676,0.233922734110606,-3.30846561201266,-11.0262899658027,-5.55857006729046,-3.28166007521124,subject_01,BnkL
13,0.988481930981532,0.813194399975808,0.954998940290018,0.9880600750429,-0.00079435930676586,-0.027525546257505,0.236352871765419,10.5281112595952,10.2764249737269,2.64466346249603,0.968191588259362,0.0887017534795277,0.233959499387117,-3.15113418248705,-10.8727165631112,-5.52558013441047,-3.12135115620187,subject_01,BnkL
14,0.97484696683003,0.799101402046429,0.927279694789347,0.977257255390088,0.0196617738957219,1.37032984994966e-05,0.219826711259993,10.5016259361789,10.2357883521483,2.67461339088409,0.967271511739039,0.0859297047289992,0.23875072444552,-2.88218815670191,-9.00868763858849,-4.86673150665453,-2.85914466980172,subject_01,BnkL
15,0.944362357990524,0.794235008064946,0.937615446903649,0.943246858056561,0.00293981004314022,0.0117595916540337,0.174480000286394,10.5276739900442,10.2584460913372,2.70801212340882,0.96661692125399,0.0881806236446277,0.240574115729649,-3.10283583646197,-9.5963462276327,-4.96894828058293,-3.07648167550605,subject_01,BnkL
16,0.986197706747419,0.832905273329477,0.963468416800863,0.984982100316549,0.00212699381190797,0.0372319680719139,0.195247420491298,10.4955375983549,10.2348299745703,2.6505858354937,0.967826089225513,0.0854644166062124,0.236661138568649,-3.08503635740761,-9.61246873507045,-5.00771381002067,-3.06499872645974,subject_01,BnkL
17,0.973427173687442,0.857815644412965,0.953683066403404,0.975374090098276,-0.0175289291535502,0.142606378901801,0.183509926590071,10.4650568640926,10.2265075346302,2.5437012879465,0.970221548532811,0.0834074611257796,0.227405677570164,-3.06126764466742,-9.44508810339071,-5.61027561378626,-3.05265172149543,subject_01,BnkL
18,0.963497239764382,0.868340991625883,0.972222439897964,0.96487138269312,-0.0275617465357935,0.0958177363319612,0.220222849251066,10.4825298637113,10.2858765791795,2.38375166622653,0.973992558888369,0.0849663735687767,0.210045734526218,-2.99419024413089,-11.3050954929984,-6.39155397629446,-2.9765124369382,subject_01,BnkL
19,0.985509171507966,0.903558342453668,0.943350421894016,0.988351777414175,0.0284360579406284,0.0424987693129138,0.357661486345954,10.6166255435853,10.4297872924013,2.40264416865876,0.974268301186332,0.0899894939254669,0.206647449262115,-3.07013091206427,-10.6266751837219,-8.18230388808096,-3.05434062301191,subject_01,BnkL
20,0.957396625558515,0.907230670545338,0.972430177737141,0.960153311374435,0.0555428322392546,0.0947773071624146,0.299922922563861,10.5602332474069,10.3745843727987,2.4007395383771,0.974037406791253,0.0913538193071394,0.207136693681658,-2.89860786164358,-10.8100093962321,-7.6037132098452,-2.87932102389264,subject_01,BnkL
21,0.954761970326823,0.902195205437114,0.988404278064696,0.957853810509807,0.0426562640068131,0.104759599170534,0.24947123340651,10.5331734571404,10.3418048011551,2.40458432373909,0.973807751587457,0.0893864123278548,0.209065856225582,-3.08057986590399,-11.0698055475967,-7.22315519298781,-3.06230532413435,subject_01,BnkL
22,0.944836654642107,0.889980562262659,0.967831622128933,0.945349767023172,0.0723481936681441,0.155354771608757,0.232835368764573,10.5219274368673,10.3325393458305,2.41281450113984,0.973579182268312,0.0915639226427932,0.209188010947165,-3.10136094014227,-11.5381900419013,-7.23031533392254,-3.08200963911629,subject_01,BnkL
23,0.983395808213803,0.935771514144607,0.974208174659584,0.98418187471803,0.083275707920471,0.212548388182232,0.122579504890948,10.5105992298516,10.3264543992981,2.35605833192029,0.974750730447428,0.0877367969699418,0.205336961966573,-3.07029499917556,-10.5500070281124,-7.11881963053432,-3.05183469712967,subject_01,BnkL
24,0.984800925597646,0.794999850038162,0.990332434651735,0.988728474263555,0.0413897534237054,0.166134585049351,0.159710585861519,10.5396038588172,10.3534630171767,2.38523238223434,0.974266310924841,0.089655777650951,0.206801830095152,-3.09574923589945,-10.3481931604425,-6.67524264089153,-3.08256374783753,subject_01,BnkL
25,0.950226535920452,0.772814337848749,0.961151598120134,0.955868627263851,0.0830959328686634,0.212813072631477,0.171081665931689,10.5100052000839,10.3318070561123,2.36318940571711,0.974610878488166,0.0916330631253172,0.204296395648085,-3.07813255589196,-11.6858657908265,-7.36780570237158,-3.06283408804107,subject_01,BnkL
26,0.955623416289757,0.873159713557169,0.968065323476512,0.953954837951864,0.0850474026603184,0.146516189735985,0.159522265831406,10.5327683541049,10.3548606111857,2.37836287790187,0.974399148677962,0.0931135231875273,0.204636680131566,-3.1830418061959,-11.0062678613527,-6.86001969609174,-3.1553710341391,subject_01,BnkL
27,0.995983888265542,0.956999425020762,0.993863823954585,0.995066203201456,0.0964216629692012,0.107646059407137,0.248583386627806,10.5173036576971,10.3430767535452,2.38190742001495,0.97425738766061,0.0955655932571719,0.20418070421597,-3.07193494533494,-11.475895863605,-7.16321899133916,-2.82957182178659,subject_01,BnkL
28,0.967955502778556,0.911326650491557,0.919530309750376,0.966315327837525,0.00249185749675916,-0.0115690120513178,0.218656308605644,10.5652165948112,10.3384471600641,2.57703535631439,0.970055055224817,0.0918826869323837,0.224834965418783,-3.01253961165402,-9.65659389115591,-7.19016944539099,-2.99814527402023,subject_01,BnkL
29,0.956189856511243,0.921000094344353,0.951512237708469,0.957230635950795,0.0375684567255025,0.0828080411984774,0.305411786272801,10.4790105769935,10.2990769153475,2.39993983790661,0.973666530411691,0.0954909848059018,0.207014394129631,-2.87193157516648,-11.9779167412439,-6.85355981604448,-2.85560889314581,subject_01,BnkL
30,0.96905400578787,0.844968649416871,0.941370329652119,0.975132622587852,0.0406715876446859,0.0504360227503225,0.255757142535556,10.5981466046052,10.3441076815425,2.71935298867542,0.966832610045309,0.0956620906019001,0.236819485208987,-2.99485620419601,-10.3564353797953,-6.30573519197213,-2.96995977390638,subject_01,BnkL
31,0.930311648561171,0.84297351902986,0.910755197539536,0.935781787840313,0.0594051860446104,0.0864881410385551,0.308729281602604,10.5897619678771,10.3223199941694,2.77951945363871,0.96527574622657,0.0970587825480087,0.242533145110184,-3.00312623204541,-10.5914591610819,-6.27700051083895,-2.99056100117945,subject_01,BnkL
32,0.920240536651574,0.843724348815724,0.880437300344311,0.92359136406562,0.0717192849267986,0.11092721311564,0.327798344019814,10.5923252154344,10.3133911883665,2.80445431772102,0.964639943163008,0.094770358584227,0.245943813071776,-2.96244234596976,-9.9762722916472,-6.12716672495502,-2.94156530935946,subject_01,BnkL
33,0.980921568114138,0.940322708863964,0.975545520062861,0.979050877823459,0.0985202658432039,0.0962017404667105,0.367410811948771,10.5929241318624,10.3012230717718,2.85184137170422,0.963416936608601,0.0948690322310286,0.25065448924615,-2.91046019173274,-11.8127379322006,-5.90521644303388,-2.87844789537697,subject_01,BnkL
34,0.987841437566431,0.928398089152416,0.973928204720095,0.984905186620903,0.109411689859633,0.0936335719751373,0.30916999736119,10.5427249474519,10.2727744114537,2.75339273800871,0.965603168664152,0.0935352458314477,0.242614258552546,-3.04230348672983,-10.3831610740772,-5.6827571800985,-2.93883054542898,subject_01,BnkL
35,0.934040772422156,0.918816626600121,0.937688085373307,0.9348833405941,0.112341606349805,0.0803890991393357,0.254537644662231,10.5534825682808,10.2928704991708,2.70443980266491,0.966892210639365,0.0915121225445828,0.238212057697145,-2.91588710480602,-10.4965754913482,-5.3646077725894,-2.8849624944477,subject_01,BnkL
36,0.97966741880552,0.850220350476552,0.905591629002955,0.981032782862913,0.0635997945545341,0.0898441258310101,0.236370008912825,10.5028104123534,10.2608417997166,2.63415617649668,0.968317155878528,0.0927566702660731,0.231857899913873,-2.95295264233567,-11.3765436492386,-5.75327398067879,-2.92889947370836,subject_01,BnkL
37,0.976368033316861,0.885289151555475,0.977194585125962,0.978795683848574,0.0635783264189831,0.0747949707491094,0.26527752847685,10.4810352889319,10.2819409801112,2.4796076597581,0.971873595683476,0.0953234958645356,0.215348891683786,-2.95465121724952,-12.466686377275,-6.02102752695928,-2.93749608204636,subject_01,BnkL
38,0.954863420697735,0.875733024498648,0.884099496607479,0.953948505711225,0.148833655865444,0.0707444234203523,0.314690483769827,10.7095560179838,10.5179483567092,2.54732224242721,0.97160483087681,0.102205755033034,0.213396429808401,-3.03822240552846,-10.3610355173948,-6.22529337343135,-3.00926721181425,subject_01,BnkL
39,0.96859922620208,0.926882206847849,0.940491265186708,0.970805001830884,0.0347414566593285,0.120222932835817,0.244636033837088,10.4482960965443,10.2874783712404,2.27834056265192,0.976141019771928,0.091813905084084,0.196771228465523,-3.0535645579779,-11.5170436808848,-7.8407448832438,-3.05499018564467,subject_01,BnkL
40,0.978259196796518,0.0389944727291829,0.900539431633786,0.973803723734858,0.190944587813572,0.143687046890418,0.359450411940635,10.7162638922272,10.4767963230073,2.72330978497026,0.967507278937342,0.100455515038354,0.232030934794563,-3.01030795298974,-11.3725619303589,-5.70102315707535,-2.97223724518851,subject_01,BnkL
41,0.978619232451394,0.882174318059239,0.95779241985165,0.977868500787584,0.182479242637602,0.198514453093545,0.396679014470938,10.6713462984272,10.4044961481824,2.80665743729324,0.965144571577325,0.0989763036848842,0.242280100841361,-3.19551251822871,-11.4557061161489,-5.35257298691914,-3.1583490565505,subject_01,BnkL
42,0.952873515019577,0.903347473692825,0.947855369612456,0.949186459638561,0.125968005650578,0.209547865582345,0.366999180995936,10.6519332954065,10.3785963912426,2.81244464559664,0.964854994354566,0.0971333049703351,0.24417199047923,-3.24674359980831,-11.883394784223,-5.25010631109365,-3.20780217425245,subject_01,BnkL
43,0.988642594255483,0.845703966064678,0.972057718322301,0.990344483055497,0.101028700320126,0.125878791822002,0.345760639048637,10.5739020000731,10.293876670652,2.79388998836468,0.964775848809472,0.0932688882185684,0.245984706932029,-3.16588451356952,-11.3923084737808,-5.44631652998473,-3.138182699977,subject_01,BnkL
44,0.976936681917567,0.774429443466634,0.976165793372631,0.978258903596081,0.0662817564140327,0.118647183134412,0.318449461400683,10.5416726087697,10.2881567439405,2.66914273988565,0.967686729948926,0.0907023646026179,0.235277439921993,-3.1140071228759,-11.9683953147107,-5.61048959442566,-3.09101516646193,subject_01,BnkL
45,0.961281867208103,0.783684633766644,0.98176792197662,0.963949397474164,0.033965216094485,0.0694403405759916,0.272267208405676,10.518574662119,10.2833187470156,2.56653510977644,0.970008248129348,0.0871453154197123,0.226913403221213,-2.98708239320821,-11.0567513277339,-5.96376650645179,-2.95861967068114,subject_01,BnkL
46,0.984022063398097,0.859031588122705,0.980752123625144,0.984242449177347,0.037088243944321,-0.0156425266921557,0.259278966917038,10.516743851371,10.3133971735728,2.45582297824949,0.972578791777319,0.0897263787147692,0.214568568871829,-3.09832971998658,-10.8687492094885,-6.44286145108802,-3.08482324272001,subject_01,BnkL
47,1.0004865596256,0.88754516061602,0.947087940701097,0.998379267692051,0.031183536720468,0.0976068180141063,0.284520871780751,10.4591066523587,10.2924178869611,2.30001832662664,0.975726802263407,0.0911023043585259,0.19914210374854,-3.09237825794103,-9.90261350948398,-7.18797552593504,-3.07618905980352,subject_01,BnkL
48,0.95657943255337,0.858456417721747,0.885250982113913,0.956563854106854,0.111941436992327,0.118262609914323,0.250925840032877,10.6239390648476,10.4385727358153,2.40272299876735,0.974305430554251,0.0906129438370092,0.206199472360348,-3.06027802341595,-9.87113341374756,-8.01102138552931,-3.05714924796062,subject_01,BnkL
49,1.00589391445762,0.936091807403357,0.950303314089707,1.00603172421694,0.0326750508791438,0.130118724584514,0.248013986087835,10.5599932625865,10.3572662434003,2.50684681275849,0.971677555903529,0.0952924212311675,0.216245420319707,-3.11591437030788,-11.0031226413393,-6.20498658285745,-3.10300138436418,subject_01,BnkL
50,0.954924130447167,0.877568462837262,0.905770734002303,0.955272167843318,0.103428271352511,0.146435169288969,0.230571599577783,10.5588212310937,10.372247512716,2.40664905022414,0.973901852475344,0.0916008714311101,0.207664301453467,-3.23894825967183,-9.943365929956,-7.12483171506485,-3.2210341245232,subject_01,BnkL
51,0.916014768624413,0.826669588468855,0.912034350720914,0.918448197083706,0.0743090640687478,0.13780836417518,0.205256219631154,10.6130666145105,10.4036141747107,2.52984088068079,0.971431469652779,0.0937637952380664,0.218012042031618,-3.34613224315816,-9.27300014287394,-6.85327234116002,-3.33439141308398,subject_01,BnkL
52,0.976415652252027,0.839102558069488,0.970644625898411,0.979980050250413,0.0690419224177957,0.112683455043017,0.243127051809258,10.5911723065302,10.3580123478024,2.65586083710262,0.968359796081768,0.0978565563183956,0.229572210247629,-3.21469811604766,-10.5879892776273,-6.43710875566681,-3.18081631324808,subject_01,BnkL
53,0.970321739396731,0.875904288307135,0.945812790372967,0.966304719101809,0.103932294649811,0.122992041512793,0.264423450171457,10.6455616295086,10.3983785214927,2.7481896068589,0.966457892738193,0.10131816233089,0.235995278651801,-3.28057502734717,-10.5642988739094,-5.65112553442362,-3.24117500633915,subject_01,BnkL
54,0.966988499118516,0.943718964211863,0.945107361215057,0.962965996289201,0.134774698128562,0.0976758491554585,0.258212861279644,10.6685525555354,10.4104032189167,2.77437121693222,0.965938320273629,0.0990537918547775,0.239063815217089,-3.29157139611472,-10.3374114300673,-5.44228103526341,-3.24572636682994,subject_01,BnkL
55,0.99514019180108,0.922317873949865,0.967747622901852,0.991353581147211,0.133362110886489,0.0874136330508877,0.28717285730616,10.6104951851914,10.3624003843655,2.73162661324011,0.966633281585488,0.0996537962301072,0.235985634792027,-3.20693233841753,-11.3934643535491,-5.44183858750649,-3.17093508379926,subject_01,BnkL
56,0.967378929087269,0.887839434893643,0.938357651569272,0.96617786057773,0.127074587573876,0.0960833157389724,0.240013154693246,10.6128991233065,10.3883453809004,2.64501951174033,0.96876643648768,0.100104218682987,0.226871630965248,-3.25781862241681,-11.3017354921561,-5.50555998265364,-3.22541115583498,subject_01,BnkL
57,0.97166186842898,0.951173278160318,0.949210881081053,0.973398854852786,0.100224388801257,0.102960867137196,0.192926791134811,10.5840446912942,10.3813379292481,2.52038186930404,0.971504582791813,0.0964213165188609,0.216521997347324,-3.18957389408475,-10.9978278673003,-5.94857451086086,-3.16207353479508,subject_01,BnkL
58,0.969578242844117,0.776613607855631,0.894990035632872,0.970172781787961,0.203659677355967,-0.012231327520382,0.105862203031606,10.6137116369609,10.3851182976042,2.54293478271404,0.971091275391782,0.0856835444288383,0.222800505098335,-2.9543588931337,-8.74121660657214,-5.96387064644527,-2.93903417719032,subject_01,BnkR
59,0.955049984591676,0.775227802120523,0.870740404927509,0.956829046925003,0.177623890541141,-0.00350236304381004,0.114054813259459,10.630096021433,10.363475249468,2.67568873229261,0.968027669289551,0.082849713150502,0.236766459872845,-3.24255485256458,-9.61756841117478,-5.75801452368591,-3.21252377112026,subject_01,BnkR
60,0.974376356024823,0.779519397810711,0.968927611655277,0.980364363619635,0.14035327925121,0.0294997264031987,0.0682860802966944,10.5626108280779,10.2910356152166,2.68854962601292,0.967296941970624,0.0834542553670623,0.239524556810795,-3.13259708497276,-11.5541590055069,-5.35513280232438,-3.10282408612919,subject_01,BnkR
61,0.95488311109968,0.873414011745044,0.952922129623329,0.959686147628135,0.132151135761957,0.0481247285438441,0.075656005993025,10.5874735188891,10.3048707074096,2.71389203393753,0.966809237331304,0.0804643537039786,0.242498219362255,-3.16664692052092,-12.0704762322506,-5.41480308429898,-3.13883211841142,subject_01,BnkR
62,0.995995275389393,0.928535716633328,0.941861168143723,0.996119771336666,0.11489488555581,0.0725403888403312,0.123420851190329,10.54569282109,10.2772673197636,2.65913962974868,0.967904458773993,0.0813458075279979,0.237789441067178,-2.93318201057118,-10.1922416699661,-5.49605720095227,-2.91728157150604,subject_01,BnkR
63,0.988131281153715,0.921170701734838,0.953902868632171,0.988480973759047,0.10974538928354,0.0826458084822433,0.0802915008692637,10.5448726403585,10.3010599457453,2.56662482159059,0.970131206643005,0.0819890643434578,0.228305136222273,-3.18976093053961,-10.3011290455758,-5.2589121431395,-3.1479495697382,subject_01,BnkR
64,0.973060887115582,0.868459007162941,0.912344013066331,0.973996558308435,0.0984921676605158,0.102179525095365,0.105501312984986,10.5421138595127,10.3103183536039,2.51404648089928,0.971342821374472,0.081518222427376,0.223266438983927,-3.15016007446392,-11.2828463773843,-5.36977150419585,-3.12519151767946,subject_01,BnkR
65,0.96493609227502,0.829548390750169,0.882830532729216,0.964632330592963,0.0799474733827856,0.111923714520579,0.153919982455418,10.5127590300807,10.2975097314933,2.45416999779288,0.972563890128641,0.0832756760602145,0.217220260092281,-2.99135247697242,-10.6152645235584,-5.91808113998764,-2.96420055467827,subject_01,BnkR
66,0.931852206196671,0.793706271702517,0.936310562392596,0.935396796686989,0.0649198150268183,0.0587472458220721,0.195430169228849,10.5099624092164,10.3174609998771,2.38873716233815,0.974030856142873,0.0873036153939289,0.208906605976764,-2.84268856189616,-10.102590721862,-6.20173662140036,-2.81676487732326,subject_01,BnkR
67,0.946372791137777,0.741796877815602,0.956046106360748,0.94809218959382,0.051308213956458,-0.0119310983290553,0.201980460541077,10.6700918647279,10.4512780657078,2.49920159828119,0.972382266492397,0.0841617212640455,0.217691369799045,-3.06765021721253,-9.573783954152,-7.08452065811137,-3.04314695551983,subject_01,BnkR
68,0.970674173804954,0.88428535257538,0.956479287065475,0.975836719780776,0.123313805581549,0.231582145208364,0.192282019272769,10.5972077350326,10.3478696908552,2.59734628534408,0.969707255534938,0.0820898996318194,0.230063223791496,-3.15412496162227,-11.2939815390211,-5.65396059188185,-3.13467430046678,subject_01,BnkR
69,0.958161494886462,0.765427452932814,0.961424087743363,0.960156558379696,0.103089604910265,0.0333124513910153,0.147280022616496,10.6782896228731,10.4559670846734,2.50912752467235,0.972198996052077,0.0833938144869133,0.218802613742746,-3.20843218182735,-9.12373823999833,-7.08345795094887,-3.18498198203052,subject_01,BnkR
70,1.00216102355878,0.836207573623589,0.976056677447436,1.00032787099626,0.0969536379137468,0.0763709647500508,0.163872210817362,10.6494792319455,10.4037618570515,2.59411861919855,0.970086448471664,0.082550376396268,0.228293052562865,-3.3908513317567,-9.97833538496071,-6.42207330817393,-3.17210055153196,subject_01,BnkR
71,0.954562404335095,0.874719319305856,0.95835698611866,0.953912701828078,0.147087415053791,0.1443834706743,0.180545670953427,10.6806633236929,10.4320290584914,2.6291945160718,0.96945442110577,0.0850742237914869,0.230044564910263,-3.3607392314684,-10.6563010959231,-5.60922021346543,-3.33191424338801,subject_01,BnkR
72,0.983536805807171,0.897627287648616,0.959054431800751,0.984313815044492,0.111928520889549,0.15332526526564,0.210773383710425,10.6161565065048,10.3433483163169,2.71814629688847,0.966915947233681,0.0857677428654406,0.240244553047433,-3.19356424209136,-9.64845498120538,-5.54649870490223,-3.15178937704672,subject_01,BnkR
73,0.960417114417546,0.879997347442052,0.935513835562195,0.959696154656577,0.0778384540010188,0.141404202574378,0.166989144268031,10.6142341925413,10.3521371964985,2.67733895203018,0.967906851248871,0.0858475258458342,0.236191722148865,-3.1904136783118,-9.52967319163864,-5.46191000597461,-3.16073780289944,subject_01,BnkR
74,0.966957309622372,0.818680099555566,0.948454474838376,0.967444872539058,0.112851130727798,0.176199100723522,0.175476423936134,10.6216857321682,10.3783042698697,2.61252566144846,0.96951487869442,0.086833873327079,0.22913048342192,-3.24111977067518,-11.0665224228674,-5.91963253462548,-3.21067079332741,subject_01,BnkR
75,1.00432368496182,0.898438888617687,0.970564194309001,1.00630575465215,0.116780819352632,0.167313129628829,0.179961349687397,10.6073236028737,10.349838820715,2.63001597266687,0.968987488175148,0.0819327284112968,0.233131455996607,-3.17549001423049,-10.031988213437,-6.29940855969455,-3.14899805592332,subject_01,BnkR
76,0.99251899265588,0.914728230236952,0.97063987646989,0.990261371996218,0.113037596369778,0.173274692680196,0.150454283754138,10.6370607892213,10.3889046885104,2.58855191154302,0.970136719613692,0.0806859611643915,0.228745537504367,-3.18369788018158,-10.317294558025,-5.55226171873332,-3.15283492075508,subject_01,BnkR
77,0.956588501417536,0.79258272348946,0.89346324928824,0.954600399961724,0.0997770323047696,0.134611869581774,0.00148989071434185,10.6594253995794,10.429269786979,2.61985372091291,0.969599252218705,0.09363363120378,0.226075282161764,-3.27679526712196,-8.26391045663012,-5.9091038422802,-2.95155446799005,subject_01,BnkR
78,0.935013289002518,0.780783405812967,0.913398824934069,0.931451567532631,0.144820246432892,0.172672352321072,0.0399221740443565,10.6219351153172,10.3551410087747,2.70039126009286,0.96739353264792,0.0863597638108958,0.238100281783754,-3.02678167844399,-10.5770020553938,-6.06530968043808,-2.99721426565672,subject_01,BnkR
79,0.961082084329318,0.88112873256348,0.939866189229094,0.956975274244731,0.114536337563079,0.125174380036246,0.139413563738408,10.5946001113482,10.3163242979997,2.70675439329064,0.967038339002852,0.0816728870169175,0.241177093491334,-3.04727082276902,-9.65251664516651,-6.26380886169124,-3.02083775491915,subject_01,BnkR
80,0.975947527874805,0.87165040786326,0.948573682495437,0.975517353159707,0.126982251906711,0.147306737616333,0.159368750077228,10.5991572183764,10.3415512673905,2.67440164416283,0.967898665857323,0.0881104425214885,0.23539057447205,-3.16701538885499,-9.89933899527262,-5.95831128262378,-3.14048336553821,subject_01,BnkR
81,0.990829625752435,0.900745677445829,0.985540335072909,0.991985235610061,0.0726397091705989,0.130320217624948,0.165365552701969,10.5863256908962,10.3247831877719,2.65940448511161,0.968163773470948,0.0842748228226878,0.235704607457514,-3.03277951203955,-8.01804003803406,-5.85855330002036,-3.0019820092034,subject_01,BnkR
82,0.967218404594308,0.788363937041168,0.978188554131132,0.972220733250676,0.0286117046805842,0.0475370351883194,0.180250647417474,10.5397451796161,10.3150312327569,2.52203525786977,0.971169139833079,0.0864851585330981,0.222150442694544,-2.98710149623666,-9.9624107137065,-6.20005373284053,-2.9720964082601,subject_01,BnkR
83,0.949087788355184,0.756537795686916,0.915650924106637,0.95222889402968,0.00724980809105546,0.0276357000237783,0.13489797574299,10.499277990836,10.3123136449281,2.37740618010138,0.9742347775636,0.089018833185665,0.207225108333581,-2.93736898821686,-11.46129231226,-7.1900833323967,-2.92936053223961,subject_01,BnkR
84,0.967216633153726,0.918319727917256,0.849523140130905,0.969371821608626,-0.0199339136253734,0.0526457572986325,0.17199161052503,10.4484315045598,10.2671158228758,2.30731161065269,0.975490848616018,0.0844311368020505,0.203196917803177,-2.86725954508372,-8.73275824675838,-8.85274119313453,-2.86040127772764,subject_01,BnkR
85,0.946028059345422,0.891079369227422,0.894210916273853,0.94933101097893,-0.0575821731942815,0.0546548613826939,0.176387910555033,10.4908880789093,10.3218743292154,2.28585718564015,0.97616058872723,0.0877354589367716,0.19852706178469,-2.991634780811,-9.3188884504004,-9.29982938253349,-2.98100513302084,subject_01,BnkR
